Board State,Action Probabilities,Player
"0,0,0,0,0,1,-1,0,0,0,0,0,-1,0,0,0,0,0,-1,1,0,0,0,1,0,-1,1,-1,0,1,-1,-1,1,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0","0.029371112646855563,0.03178991015894955,0.02902557014512785,0.02902557014512785,0.03455425017277125,0,0,0.02902557014512785,0.02902557014512785,0.03178991015894955,0.02626123013130615,0.03939184519695923,0,0.02902557014512785,0.02626123013130615,0.029371112646855563,0.02902557014512785,0.02626123013130615,0,0,0.02626123013130615,0.03178991015894955,0.02626123013130615,0,0.02626123013130615,0,0,0,0.02626123013130615,0,0,0,0,0.02626123013130615,0.03178991015894955,0.036973047684865236,0,0.02626123013130615,0,0.02902557014512785,0.02902557014512785,0.02626123013130615,0.036973047684865236,0.02626123013130615,0.03455425017277125,0.02902557014512785,0.02626123013130615,0.02626123013130615,0.02902557014512785",1
"0,0,0,0,0,1,-1,0,0,0,0,1,-1,0,0,0,0,0,-1,1,0,0,0,1,0,-1,1,-1,0,1,-1,-1,1,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0","0.027121270825261525,0.08756296009298721,0.027121270825261525,0.001162340178225494,0.08756296009298721,0,0,0.027121270825261525,0.02673382409918636,0.001162340178225494,0.027121270825261525,0,0,0.001162340178225494,0.027121270825261525,0.02673382409918636,0.02673382409918636,0.02750871755133669,0,0,0.027121270825261525,0.02673382409918636,0.0263463773731112,0,0.0263463773731112,0,0,0,0.02673382409918636,0,0,0,0,0.02673382409918636,0.001162340178225494,0.08756296009298721,0,0.0263463773731112,0,0.02557148392096087,0.02673382409918636,0.001162340178225494,0.08756296009298721,0.027121270825261525,0.027121270825261525,0.02673382409918636,0.02673382409918636,0.027121270825261525,0.027121270825261525",-1
"0,-1,0,0,0,1,-1,0,0,0,0,1,-1,0,0,0,0,0,-1,1,0,0,0,1,0,-1,1,-1,0,1,-1,-1,1,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0","0.018188567186340016,0,0.024870081662954714,0.031180400890868598,0.03303637713437268,0,0,0.031180400890868598,0.028953229398663696,0.028953229398663696,0.018188567186340016,0,0,0.03711952487008166,0.028953229398663696,0.018188567186340016,0.024870081662954714,0.05159613956941351,0,0,0.022642910170749816,0.04083147735708983,0.03711952487008166,0,0.034892353377876766,0,0,0,0.020415738678544914,0,0,0,0,0.036748329621380846,0.020415738678544914,0.11878247958426132,0,0.018188567186340016,0,0.04083147735708983,0.020415738678544914,0.020415738678544914,0.03711952487008166,0.04083147735708983,0.020415738678544914,0.027097253155159613,0.020415738678544914,0.018188567186340016,0.028953229398663696",1
"0,-1,0,0,0,1,-1,0,0,0,0,1,-1,0,0,0,0,0,-1,1,0,0,0,1,0,-1,1,-1,0,1,-1,-1,1,0,0,1,-1,0,1,0,0,0,0,0,0,0,0,0,0","0.0014342058085335247,0,0.0014342058085335247,0.0014342058085335247,0.0014342058085335247,0,0,0.02187163858013625,0.0014342058085335247,0.0014342058085335247,0.0014342058085335247,0,0,0.0014342058085335247,0.0014342058085335247,0.0014342058085335247,0.0014342058085335247,0.37755467909645035,0,0,0.0014342058085335247,0.0014342058085335247,0.0014342058085335247,0,0.0014342058085335247,0,0,0,0.0014342058085335247,0,0,0,0,0.017210469702402295,0.0014342058085335247,0,0,0.0014342058085335247,0,0.0014342058085335247,0.0014342058085335247,0.0014342058085335247,0.5134456794550017,0.01577626389386877,0.0014342058085335247,0.0014342058085335247,0.0014342058085335247,0.0014342058085335247,0.01828612405880244",-1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0.0024479804161566705,0.042839657282741736,0.04202366381068951,0.044063647490820076,0.0024479804161566705,0.0024479804161566705,0.04039167686658507,0.0024479804161566705,0.044063647490820076,0.0024479804161566705,0.0024479804161566705,0.0024479804161566705,0.0024479804161566705,0.039575683394532844,0.042839657282741736,0.0024479804161566705,0.0024479804161566705,0.0024479804161566705,0.0024479804161566705,0.0024479804161566705,0.0024479804161566705,0.0024479804161566705,0.0024479804161566705,0.0024479804161566705,0.0024479804161566705,0.0024479804161566705,0.04732762137902897,0.04324765401876785,0.0024479804161566705,0.0024479804161566705,0.04773561811505508,0.042839657282741736,0.05222358221134231,0.0024479804161566705,0.041207670338637294,0.037943696450428395,0.037943696450428395,0.0024479804161566705,0.05467156262749898,0.03427172582619339,0.0024479804161566705,0.0024479804161566705,0.04039167686658507,0.04039167686658507,0.0024479804161566705,0.04202366381068951,0.03875968992248062,0.03712770297837617,0.0024479804161566705",1
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0","0.013534416086620264,0.013534416086620264,0.013534416086620264,0.013534416086620264,0.013534416086620264,0.013147718484145398,0.013534416086620264,0.013534416086620264,0.013534416086620264,0.013147718484145398,0.18213457076566125,0.013147718484145398,0.013534416086620264,0.013147718484145398,0.013534416086620264,0.013147718484145398,0.013534416086620264,0.013534416086620264,0.013534416086620264,0.013534416086620264,0.013534416086620264,0.013534416086620264,0.013534416086620264,0.013534416086620264,0.013147718484145398,0.013147718484145398,0.013147718484145398,0.013534416086620264,0.013534416086620264,0.013147718484145398,0.013534416086620264,0.11755607115235886,0.013147718484145398,0.013534416086620264,0.013534416086620264,0.013534416086620264,0.013534416086620264,0.013534416086620264,0,0.013147718484145398,0.013534416086620264,0.013147718484145398,0.013147718484145398,0.013147718484145398,0.09744779582366589,0.013534416086620264,0.013147718484145398,0.013534416086620264,0.013147718484145398",-1
"0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0","0.003761969904240766,0.051641586867305064,0.003761969904240766,0.003761969904240766,0.003761969904240766,0.003761969904240766,0.003761969904240766,0.003761969904240766,0.003761969904240766,0.003761969904240766,0,0.34644322845417236,0.08960328317373462,0.003761969904240766,0.04958960328317374,0.003761969904240766,0.06121751025991792,0.003761969904240766,0.003761969904240766,0.003761969904240766,0.003761969904240766,0.051641586867305064,0.003761969904240766,0.049247606019151846,0.003761969904240766,0.003761969904240766,0.05437756497948017,0.003761969904240766,0.003761969904240766,0.0560875512995896,0.003761969904240766,0.003761969904240766,0.05095759233926129,0.003761969904240766,0.003761969904240766,0.003761969904240766,0.003761969904240766,0.003761969904240766,0,0.003761969904240766,0.003761969904240766,0.003761969904240766,0.003761969904240766,0.003761969904240766,0.003761969904240766,0.003761969904240766,0.003761969904240766,0.003761969904240766,0.003761969904240766",1
"0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0","0.01471012402653591,0.01471012402653591,0.01471012402653591,0.01471012402653591,0.09835592731468128,0.01471012402653591,0.01471012402653591,0.01471012402653591,0.01990193250648976,0.01471012402653591,0,0,0.016440726853187194,0.01471012402653591,0.01471012402653591,0.01471012402653591,0.01471012402653591,0.021632535333141044,0.01471012402653591,0.01471012402653591,0.01471012402653591,0.01471012402653591,0.024805307182001732,0.016440726853187194,0.0922988174214018,0.01471012402653591,0.016440726853187194,0.01471012402653591,0.016440726853187194,0.016440726853187194,0.01471012402653591,0.05191808479953851,0.01471012402653591,0.021632535333141044,0.01471012402653591,0.01471012402653591,0.024805307182001732,0.016440726853187194,0,0.01442169022209403,0.01990193250648976,0.01471012402653591,0.01471012402653591,0.01471012402653591,0.08508797231035477,0.01471012402653591,0.01471012402653591,0.01471012402653591,0.01471012402653591",-1
"0,0,0,0,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0","0.03755364806866953,0.03862660944206009,0.034334763948497854,0.00178826895565093,0,0.0407725321888412,0.00178826895565093,0.03683834048640915,0.00178826895565093,0.03755364806866953,0,0,0.04184549356223176,0.00178826895565093,0.029685264663805437,0.032904148783977114,0.04113018597997139,0.033977110157367665,0.034334763948497854,0.04184549356223176,0.00178826895565093,0.03755364806866953,0.02861230329041488,0.030400572246065807,0.030400572246065807,0.02682403433476395,0.00178826895565093,0.03755364806866953,0.00178826895565093,0.03683834048640915,0.0357653791130186,0.032904148783977114,0.02861230329041488,0.00178826895565093,0.032188841201716736,0.02861230329041488,0.00178826895565093,0.033619456366237484,0,0.00178826895565093,0.00178826895565093,0.00178826895565093,0.00178826895565093,0.0357653791130186,0.00178826895565093,0.00178826895565093,0.032546494992846925,0.00178826895565093,0.00178826895565093",1
"0,0,0,0,-1,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0","0.01671200932763311,0.017100660707345512,0.017100660707345512,0.10066070734551108,0,0.017100660707345512,0.18694131364166341,0.017100660707345512,0.01671200932763311,0.01671200932763311,0,0,0,0.01671200932763311,0.01671200932763311,0.01671200932763311,0.01671200932763311,0.01671200932763311,0.017100660707345512,0.01671200932763311,0.017100660707345512,0.01671200932763311,0.017100660707345512,0.017100660707345512,0.017100660707345512,0.017100660707345512,0.01671200932763311,0.017100660707345512,0.017100660707345512,0.01671200932763311,0.017100660707345512,0.01671200932763311,0.017100660707345512,0.017100660707345512,0.01671200932763311,0.017100660707345512,0.01671200932763311,0.0194325689856199,0,0.017100660707345512,0.01671200932763311,0.017100660707345512,0.01671200932763311,0.01671200932763311,0.01671200932763311,0.017100660707345512,0.017100660707345512,0.01671200932763311,0.01671200932763311",-1
"0,0,0,0,-1,0,-1,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0","0.0381211708645337,0.039482641252552755,0.002722940776038121,0.03267528931245745,0,0.5190605854322669,0,0.03301565690946222,0.002722940776038121,0.002722940776038121,0,0,0,0.002722940776038121,0.002722940776038121,0.04322668481960518,0.04697072838665759,0.002722940776038121,0.002722940776038121,0.002722940776038121,0.002722940776038121,0.002722940776038121,0.002722940776038121,0.002722940776038121,0.002722940776038121,0.002722940776038121,0.002722940776038121,0.03369639210347175,0.03267528931245745,0.002722940776038121,0.002722940776038121,0.002722940776038121,0.002722940776038121,0.002722940776038121,0.03369639210347175,0.002722940776038121,0.002722940776038121,0.002722940776038121,0,0.002722940776038121,0.002722940776038121,0.002722940776038121,0.002722940776038121,0.030973451327433628,0.002722940776038121,0.031994554118447927,0.002722940776038121,0.002722940776038121,0.002722940776038121",1
"0,0,0,0,-1,1,-1,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0","0.020336429826763747,0.0803414511674617,0.021842832036153653,0.015315089128797388,0,0,0,0.02786844087371328,0.020336429826763747,0.017072558373085613,0,0,0,0.017072558373085613,0.015315089128797388,0.015315089128797388,0.015315089128797388,0.030881245292493097,0.015315089128797388,0.026613105699221692,0.017072558373085613,0.015315089128797388,0.015315089128797388,0.015315089128797388,0.026613105699221692,0.025106703489831784,0.02937484308310319,0.017072558373085613,0.032387647501883006,0.020336429826763747,0.025106703489831784,0.04443886517700226,0.030881245292493097,0.01883002761737384,0.07557117750439367,0.020336429826763747,0.025106703489831784,0.01883002761737384,0,0.01883002761737384,0.020336429826763747,0.01883002761737384,0.02786844087371328,0.017072558373085613,0.01883002761737384,0.015315089128797388,0.020336429826763747,0.015315089128797388,0.015315089128797388",-1
"0,-1,0,0,-1,1,-1,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0","0.02087081684059014,0,0.0010795250089960418,0.06729039222741993,0,0,0,0.0010795250089960418,0.02734796689456639,0.019791291831594098,0,0,0,0.0010795250089960418,0.029147175242893127,0.029147175242893127,0.025548758546239655,0.0010795250089960418,0.029147175242893127,0.06693055055775458,0.029147175242893127,0.021230658510255487,0.0010795250089960418,0.026988125224901044,0.021590500179920834,0.0010795250089960418,0.030226700251889168,0.029507016912558474,0.029507016912558474,0.02986685858222382,0.030586541921554515,0.030586541921554515,0.06729039222741993,0.0010795250089960418,0.0010795250089960418,0.026628283555235697,0.028067650233897085,0.020510975170924792,0,0.020151133501259445,0.021230658510255487,0.029147175242893127,0.020510975170924792,0.02482907520690896,0.02087081684059014,0.029147175242893127,0.029507016912558474,0.02986685858222382,0.029147175242893127",1
"0,-1,0,1,-1,1,-1,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0","0.0230449565545901,0,0.02040045334340763,0,0,0,0,0.027956176803928975,0.0230449565545901,0.02040045334340763,0,0,0,0.02040045334340763,0.02040045334340763,0.02568945976577257,0.02040045334340763,0.03475632791839819,0.0230449565545901,0.0230449565545901,0.027956176803928975,0.02040045334340763,0.02040045334340763,0.02568945976577257,0.032489610880241784,0.02040045334340763,0.0230449565545901,0.0230449565545901,0.0230449565545901,0.02040045334340763,0.02040045334340763,0.07215715904797884,0.027956176803928975,0.02040045334340763,0.02568945976577257,0.0230449565545901,0.02568945976577257,0.0230449565545901,0,0.0230449565545901,0.02040045334340763,0.0230449565545901,0.02040045334340763,0.043067623724971665,0.02040045334340763,0.027956176803928975,0.02040045334340763,0.02040045334340763,0.0230449565545901",-1
"0,-1,0,1,-1,1,-1,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0","0.003770739064856712,0,0.003770739064856712,0,0,0,0,0.003770739064856712,0.053167420814479636,0.05467571644042232,0,0,0,0.07767722473604827,0.003770739064856712,0.003770739064856712,0.003770739064856712,0.003770739064856712,0.003770739064856712,0.003770739064856712,0.003770739064856712,0.003770739064856712,0.07918552036199095,0.003770739064856712,0.003770739064856712,0.07918552036199095,0.003770739064856712,0.05392156862745098,0.003770739064856712,0.05392156862745098,0.05467571644042232,0,0.07767722473604827,0.07767722473604827,0.003770739064856712,0.003770739064856712,0.003770739064856712,0.003770739064856712,0,0.07918552036199095,0.003770739064856712,0.003770739064856712,0.05542986425339366,0.003770739064856712,0.05467571644042232,0.003770739064856712,0.05467571644042232,0.003770739064856712,0.003770739064856712",1
"0,-1,0,1,-1,1,-1,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0","0.013847305389221557,0,0.013847305389221557,0,0,0,0,0.013847305389221557,0.013847305389221557,0.04940119760479042,0,0,0,0.013847305389221557,0.014221556886227544,0.013847305389221557,0.013847305389221557,0.013847305389221557,0.013847305389221557,0.013847305389221557,0.013847305389221557,0.013847305389221557,0,0.013847305389221557,0.013847305389221557,0.09955089820359281,0.09955089820359281,0.013847305389221557,0.0344311377245509,0.013847305389221557,0.013847305389221557,0,0.013847305389221557,0.05239520958083832,0.013847305389221557,0.013847305389221557,0.013847305389221557,0.013847305389221557,0,0.08008982035928144,0.013847305389221557,0.013847305389221557,0.15456586826347304,0.014221556886227544,0.013847305389221557,0.013847305389221557,0.013847305389221557,0.013847305389221557,0.013847305389221557",-1
"0,-1,0,1,-1,1,-1,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0","0.0024339360222531293,0,0.0024339360222531293,0,0,0,0,0.0024339360222531293,0.03894297635605007,0.03824756606397774,0,0,0,0.0024339360222531293,0.0024339360222531293,0.0024339360222531293,0.0024339360222531293,0.0024339360222531293,0.0024339360222531293,0.0024339360222531293,0.0024339360222531293,0.0024339360222531293,0,0.03616133518776078,0.0024339360222531293,0.0024339360222531293,0.0024339360222531293,0.0024339360222531293,0.0024339360222531293,0.04102920723226704,0.04207232267037552,0,0.6547287899860917,0.04102920723226704,0.0024339360222531293,0.0024339360222531293,0.0024339360222531293,0.0024339360222531293,0,0.0024339360222531293,0.0024339360222531293,0.0024339360222531293,0,0.037204450625869266,0.0024339360222531293,0.0024339360222531293,0.0024339360222531293,0.0024339360222531293,0.0024339360222531293",1
"0,-1,0,1,-1,1,-1,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0","0.023234414538762366,0,0.023004370830457786,0,0,0,0,0.023004370830457786,0.021164021164021163,0.023004370830457786,0,0,0,0.07821486082355647,0.021164021164021163,0.023004370830457786,0.02507476420519899,0.030595813204508857,0.023004370830457786,0.02507476420519899,0.026915113871635612,0.021164021164021163,0,0.021164021164021163,0.026915113871635612,0.1258339084426041,0.026915113871635612,0.021164021164021163,0.028755463538072235,0.023004370830457786,0.023004370830457786,0,0,0.023004370830457786,0.02507476420519899,0.021164021164021163,0.02507476420519899,0.021164021164021163,0,0.026915113871635612,0.021164021164021163,0.021164021164021163,0,0.021164021164021163,0.021164021164021163,0.021164021164021163,0.021164021164021163,0.021164021164021163,0.02507476420519899",-1
"0,-1,0,1,-1,1,-1,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0","0.023240371845949535,0,0.0016600265604249668,0,0,0,0,0.0016600265604249668,0.018260292164674636,0.018260292164674636,0,0,0,0.021248339973439574,0.0016600265604249668,0.0016600265604249668,0.0016600265604249668,0.0016600265604249668,0.024236387782204515,0.5803452855245684,0.029880478087649404,0.0016600265604249668,0,0.028552456839309428,0.030212483399734397,0,0.0016600265604249668,0.0016600265604249668,0.0016600265604249668,0.030212483399734397,0.027888446215139442,0,0,0.0016600265604249668,0.0016600265604249668,0.0016600265604249668,0.02556440903054449,0.0016600265604249668,0,0.0199203187250996,0.025232403718459494,0.02257636122177955,0,0.0016600265604249668,0.022244355909694556,0.0016600265604249668,0.022244355909694556,0.0016600265604249668,0.0016600265604249668",1
"0,-1,0,1,-1,1,-1,0,0,0,-1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,-1,0,0,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0","0.024679639297579496,0,0.024679639297579496,0,0,0,0,0.026815377313716183,0.024679639297579496,0.024679639297579496,0,0,0,0.024679639297579496,0.024679639297579496,0.026815377313716183,0.026815377313716183,0.026815377313716183,0.024679639297579496,0,0.02895111532985287,0.026815377313716183,0,0.02444233507356431,0.024679639297579496,0,0.12861888941623162,0.026815377313716183,0.026815377313716183,0.024679639297579496,0.03512102515424775,0,0,0.024679639297579496,0.03512102515424775,0.02895111532985287,0.02895111532985287,0.026815377313716183,0,0.024679639297579496,0.02895111532985287,0.024679639297579496,0,0.024679639297579496,0.026815377313716183,0.024679639297579496,0.024679639297579496,0.024679639297579496,0.024679639297579496",-1
"0,-1,0,1,-1,1,-1,0,0,0,-1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,-1,-1,0,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0","0.006646726487205052,0,0.006646726487205052,0,0,0,0,0.04519774011299435,0.006646726487205052,0.044200731139913595,0,0,0,0.006646726487205052,0.049518112329677635,0.006646726487205052,0.006646726487205052,0.049518112329677635,0.006646726487205052,0,0.03988035892323031,0.006646726487205052,0,0.08773678963110668,0.05915586573612496,0,0,0.006646726487205052,0.006646726487205052,0.006646726487205052,0.0511797939514789,0,0,0.006646726487205052,0.04852110335659687,0.006646726487205052,0.044200731139913595,0.006646726487205052,0,0.045862412761714856,0.049518112329677635,0.006646726487205052,0,0.047856430707876374,0.05018278497839814,0.05217680292455965,0.04519774011299435,0.042539049518112326,0.047856430707876374",1
